site_key,sv_num,seq_abund,kingdom,phylum,class,order,family,genus,species,taxon,taxon_level,trophic_mode,guild,growth_morphology,confidence,site_name,region,site_type,yr_since,yr_rank,field_type
14,sv_369,0.375,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_371,64.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,Podospora_intestinacea,Podospora,13,Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_382,6.125,Fungi,Ascomycota,Sordariomycetes,Glomerellales,Plectosphaerellaceae,Plectosphaerella,NA,Plectosphaerella,13,Pathotroph-Symbiotroph,Endophyte-Plant Pathogen,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_393,0.375,Fungi,Ascomycota,Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus,NA,Dichotomopilus,13,Saprotroph,Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_407,3.5,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_411,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_byssoides,Periconia,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_434,0.625,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,Rhizophagus,unidentified,Rhizophagus,13,Symbiotroph,Arbuscular Mycorrhizal,NULL,Highly Probable,FLRSP3,FL,restored,10,6,restored
14,sv_449,6,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,Mycosphaerellaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_457,19.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria_ramulariae,Nectria,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_469,3.5,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_480,0.5,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,Mycosphaerellaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_483,0.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Cyphellophoraceae,Cyphellophora,NA,Cyphellophora,13,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_492,5,Fungi,Basidiomycota,Exobasidiomycetes,Tilletiales,Tilletiaceae,Tilletia,Tilletia_maclaganii,Tilletia,13,Pathotroph,Plant Pathogen,Smut,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_499,0.625,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,unidentified,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_503,0.5,Fungi,Ascomycota,Eurotiomycetes,Onygenales,Onygenaceae,Arachnotheca,Arachnotheca_glomerata,Arachnotheca,13,Saprotroph,Dung Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Highly Probable,FLRSP3,FL,restored,10,6,restored
14,sv_504,0.75,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Ilyonectria,NA,Ilyonectria,13,Pathotroph,Plant Pathogen,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_509,0.625,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,NA,NA,Thelephoraceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Undefined Saprotroph,Clavarioid,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_519,2.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora,NA,Podospora,13,Saprotroph-Symbiotroph,Dung Saprotroph-Endophyte-Litter Saprotroph-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_520,29.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,NA,Periconia,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_533,4.5,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium,NA,Schizothecium,13,Saprotroph,Dung Saprotroph,NULL,Highly Probable,FLRSP3,FL,restored,10,6,restored
14,sv_572,9.875,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,Helotiaceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_581,2.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Lentitheciaceae,Keissleriella,NA,Keissleriella,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_591,0.25,Fungi,Ascomycota,Dothideomycetes,Capnodiales,Mycosphaerellaceae,NA,NA,Mycosphaerellaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_611,1.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_614,0.875,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Arthrinium,Arthrinium_sacchari,Arthrinium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_615,0.25,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Neosetophoma,NA,Neosetophoma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_619,3.5,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_625,3.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Mycena,NA,Mycena,13,Pathotroph-Saprotroph,Leaf Saprotroph-Plant Pathogen-Undefined Saprotroph-Wood Saprotroph,Agaricoid,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_640,1.75,Fungi,Basidiomycota,Microbotryomycetes,Leucosporidiales,Leucosporidiaceae,Leucosporidium,NA,Leucosporidium,13,Saprotroph,Soil Saprotroph-Undefined Saprotroph,Yeast,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_681,0.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,Metarhizium_marquandii,Metarhizium,13,Pathotroph,Animal Pathogen,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_732,3,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Pseudaleuria,unidentified,Pseudaleuria,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_749,0.25,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_752,4.625,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_757,0.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_817,1,Fungi,Basidiomycota,Agaricomycetes,Agaricales,NA,NA,NA,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_819,8.375,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_826,181.875,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_842,1.5,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Tetracladium,NA,Tetracladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_850,49.875,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_858,0.125,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,unidentified,Ceratocystis,13,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_860,0.25,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,unidentified,Hyphodontia,13,Saprotroph,Undefined Saprotroph,Corticioid,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_862,2.375,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Arrhenia,NA,Arrhenia,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_867,0.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Mariannaea,unidentified,Nectriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Lichen Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_868,0.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Didymocyrtis,Didymocyrtis_cladoniicola,Didymocyrtis,13,Symbiotroph,Lichen Parasite,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_884,0.625,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,NA,NA,Hyaloscyphaceae,9,Saprotroph,Plant Saprotroph-Wood Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_897,1.375,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_901,0.625,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Sarocladium,Sarocladium_strictum,Sarocladium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_905,16.25,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_910,0.125,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Clavicipitaceae,Metarhizium,unidentified,Metarhizium,13,Pathotroph,Animal Pathogen,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_938,0.125,Fungi,Ascomycota,Dothideomycetes,Tubeufiales,Tubeufiaceae,NA,NA,Tubeufiaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_944,12.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_967,27.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_968,6.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Emericellopsis,NA,Emericellopsis,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_995,0.375,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Clathrosphaerina,Clathrosphaerina_zalewskii,Clathrosphaerina,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1030,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Leptosphaeriaceae,Plenodomus,Plenodomus_biglobosus,Plenodomus,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1058,1,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Massarinaceae,Stagonospora,NA,Stagonospora,13,Pathotroph,Plant Pathogen,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1065,0.75,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,Talaromyces,NA,Talaromyces,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1066,7.625,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,Rhizoctonia,Rhizoctonia_fusispora,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1077,1.625,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,NA,NA,Ceratobasidiaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endomycorrhizal-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1082,0.75,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Cheilymenia,NA,Cheilymenia,13,Saprotroph,Dung Saprotroph-Undefined Saprotroph,Pezizoid,Highly Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1099,0.5,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,Exophiala,NA,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1132,0.875,Fungi,Ascomycota,Sordariomycetes,Chaetosphaeriales,Chaetosphaeriaceae,Sporoschisma,Sporoschisma_hemipsilum,Sporoschisma,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1163,5.875,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaeta,unidentified,Cucurbitariaceae,9,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1174,0.625,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,Scutellinia,unidentified,Scutellinia,13,Saprotroph,Undefined Saprotroph,Pezizoid,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1184,1.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_fusidioides,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1201,2.5,Fungi,Ascomycota,Leotiomycetes,Helotiales,Hyaloscyphaceae,Lachnum,unidentified,Lachnum,13,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1291,0.625,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Phaeosphaeriaceae,Paraphoma,Paraphoma_chlamydocopiosa,Phaeosphaeriaceae,9,Pathotroph-Saprotroph,Fungal Parasite-Plant Pathogen-Plant Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1293,0.125,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,Scytalidium,unidentified,Scytalidium,13,Saprotroph,Wood Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1308,0.125,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,unidentified,Serendipita,13,Symbiotroph,Orchid Mycorrhizal,NULL,Highly Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1325,0.125,Fungi,Ascomycota,Leotiomycetes,Helotiales,Helotiaceae,NA,NA,Helotiaceae,9,Saprotroph-Symbiotroph,Ectomycorrhizal-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1340,0.625,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_verticillata,Coniochaeta,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1369,0.375,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,unidentified,Ceratocystis,13,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1375,0.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Didymosphaeriaceae,NA,NA,Didymosphaeriaceae,9,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1405,0.25,Fungi,Glomeromycota,Glomeromycetes,Glomerales,Glomeraceae,NA,NA,Glomeraceae,9,Symbiotroph,Arbuscular Mycorrhizal,Microfungus,Highly Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1406,10.375,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus,Apodus_deciduus,Apodus,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1425,0.25,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1440,1.25,Fungi,Ascomycota,Sordariomycetes,Coniochaetales,Coniochaetaceae,Coniochaeta,Coniochaeta_verticillata,Coniochaeta,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Dung Saprotroph-Endophyte-Lichen Parasite-Plant Pathogen-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1474,0.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Periconiaceae,Periconia,Periconia_pseudodigitata,Periconia,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1479,0.5,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Ophiocordycipitaceae,Purpureocillium,NA,Purpureocillium,13,Pathotroph,Fungal Parasite,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1485,3.875,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,NA,Conocybe,13,Saprotroph,Undefined Saprotroph,Agaricoid,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1486,8.375,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Pleosporaceae,Alternaria,NA,Alternaria,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1495,2,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Bionectriaceae,unidentified,unidentified,Bionectriaceae,9,Pathotroph-Saprotroph,Algal Parasite-Bryophyte Parasite-Fungal Parasite-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1514,9.875,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1531,0.625,Fungi,Basidiomycota,Agaricomycetes,Sebacinales,Serendipitaceae,Serendipita,Serendipita_vermifera,Serendipita,13,Symbiotroph,Orchid Mycorrhizal,NULL,Highly Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1534,1.625,Fungi,Ascomycota,Sordariomycetes,Sordariales,Lasiosphaeriaceae,NA,NA,Lasiosphaeriaceae,9,Saprotroph,Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1536,3.75,Fungi,Ascomycota,Sordariomycetes,Xylariales,Apiosporaceae,Arthrinium,NA,Arthrinium,13,Saprotroph,Undefined Saprotroph,NULL,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1554,0.375,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_polychromum,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1557,0.875,Fungi,Ascomycota,Eurotiomycetes,Chaetothyriales,Herpotrichiellaceae,unidentified,unidentified,Herpotrichiellaceae,9,Pathotroph-Saprotroph,Animal Pathogen-Fungal Parasite-Undefined Saprotroph,Facultative Yeast-Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1563,3,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lycoperdaceae,Lycoperdon,Lycoperdon_pratense,Agaricales,7,Pathotroph-Saprotroph-Symbiotroph,Bryophyte Parasite-Dung Saprotroph-Ectomycorrhizal-Fungal Parasite-Leaf Saprotroph-Plant Parasite-Undefined Saprotroph-Wood Saprotroph,Agaricoid-Gasteroid-Microfungus-Secotioid-Yeast,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1570,6.5,Fungi,Ascomycota,Dothideomycetes,Pleosporales,Cucurbitariaceae,Pyrenochaetopsis,Pyrenochaetopsis_leptospora,Pyrenochaetopsis,13,Pathotroph-Saprotroph-Symbiotroph,Endophyte-Lichen Parasite-Undefined Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1577,0.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Cylindrocarpon,unidentified,Cylindrocarpon,13,Pathotroph,Plant Pathogen,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1614,0.25,Fungi,Ascomycota,Sordariomycetes,Magnaporthales,Magnaporthaceae,Magnaporthiopsis,Magnaporthiopsis_panicorum,Magnaporthaceae,9,Pathotroph,Plant Pathogen,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1625,0.25,Fungi,Ascomycota,Sordariomycetes,Microascales,Ceratocystidaceae,Ceratocystis,unidentified,Ceratocystis,13,Pathotroph-Saprotroph,Plant Pathogen-Wood Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1626,7,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreales_fam_Incertae_sedis,Acremonium,Acremonium_furcatum,Acremonium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Fungal Parasite-Plant Pathogen-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1636,8.25,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Fusarium,Fusarium_oxysporum,Fusarium,13,Pathotroph-Saprotroph-Symbiotroph,Animal Pathogen-Endophyte-Lichen Parasite-Plant Pathogen-Soil Saprotroph-Wood Saprotroph,Microfungus,Possible,FLRSP3,FL,restored,10,6,restored
14,sv_1640,0.25,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hygrophoraceae,Hygrocybe,NA,Hygrocybe,13,Saprotroph-Symbiotroph,Undefined Saprotroph-Undefined Symbiotroph,Agaricoid,Probable,FLRSP3,FL,restored,10,6,restored
14,sv_1652,2.125,Fungi,Mortierellomycota,Mortierellomycetes,Mortierellales,Mortierellaceae,Mortierella,NA,Mortierella,13,Saprotroph-Symbiotroph,Endophyte-Litter Saprotroph-Soil Saprotroph-Undefined Saprotroph,Microfungus,Probable,FLRSP3,FL,restored,10,6,restored
